lat,lng,lodgeunitid,html
40.016324,116.468849,10676901259,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/10676901259.html id=""lodgeunit_10676901259"" key=""4-0""><div class=""site_room""><div class=""favorite  lodge_10676901259 wsc_ico r_10""   al=""10676901259""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/9,0,54,15465,1800,1200,6758b8bb.jpg""/></a><div class=""result_btm_con""><span class=""result_price"">&#165;<i>798</i> </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/6510616315/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/9,0,55,9287,363,363,40791a1c.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">望京商圈紧邻SoHo新国展奥运村机场14号线</span></a><em class=""hiddenTxt"">整套出租/3张床/宜住6人 - 4.9分/7条评论</em><em class=""hiddenTxt""><span class=""shanglv_ico"" title=""商旅认证：7*24小时可入住，可开发票，卫生赔付保障，出行便捷""></span><span class=""changzu_ico"" title=""长租优惠：预订满7天9.5折，满30天9折""></span><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span><span class=""mensuo_ico"" title=""智能门锁：入住更方便，居住更安全""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
39.799171,116.408058,1431728635,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/1431728635.html id=""lodgeunit_1431728635"" key=""5-0""><div class=""site_room""><div class=""favorite  lodge_1431728635 wsc_ico r_10""   al=""1431728635""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/4,0,62,6999,1800,1200,d8894956.jpg""/></a><div class=""offer_s_new"">特价9.2折<span class="" del"">原价&#165;188</span></div><div class=""result_btm_con""><span class=""result_price"">&#165;<i>173</i> </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/805070438/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/3,0,63,2270,320,320,3b326db8.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">机场附近80后后现代轻奢风格温馨小窝欢迎您！</span></a><em class=""hiddenTxt"">独立单间/1张床/宜住1人 - 5分/19条评论</em><em class=""hiddenTxt""><span class=""youpin_ico"" title=""优品：房间精美，服务优质，出行入住首选""></span><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span><span class=""mensuo_ico"" title=""智能门锁：入住更方便，居住更安全""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
40.417078,116.339502,14437876301,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/14437876301.html id=""lodgeunit_14437876301"" key=""6-0""><div class=""site_room""><div class=""favorite  lodge_14437876301 wsc_ico r_10""   al=""14437876301""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/10,0,75,11142,1800,1200,5adc6497.jpg""/></a><div class=""result_btm_con""><span class=""result_price"">&#165;<i>580</i> </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/12657906101/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/10,0,73,13491,329,329,240be738.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">遇花园 大榻榻米房《欢乐时光》</span></a><em class=""hiddenTxt"">独立单间/2张榻榻米/宜住4人 - 0条评论</em><em class=""hiddenTxt""><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
39.939816,116.462894,3220092330,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/3220092330.html id=""lodgeunit_3220092330"" key=""7-0""><div class=""site_room""><div class=""favorite  lodge_3220092330 wsc_ico r_10""   al=""3220092330""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/8,0,90,1035,1800,1200,850c6901.jpg""/></a><div class=""offer_s_new"">特价9.2折<span class="" del"">原价&#165;335</span></div><div class=""result_btm_con""><span class=""result_price"">&#165;<i>308</i>起/晚 </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/658246400/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/3,0,55,2680,383,383,fd29c248.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">太古里、使馆区、三里屯SOHO旁温馨逼格房间</span></a><em class=""hiddenTxt"">独立单间/1张床/宜住2人 - 5分/38条评论</em><em class=""hiddenTxt""><span class=""shanglv_ico"" title=""商旅认证：7*24小时可入住，可开发票，卫生赔付保障，出行便捷""></span><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span><span class=""mensuo_ico"" title=""智能门锁：入住更方便，居住更安全""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
39.946734,116.393329,6214168916,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/6214168916.html id=""lodgeunit_6214168916"" key=""8-0""><div class=""site_room""><div class=""favorite  lodge_6214168916 wsc_ico r_10""   al=""6214168916""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/8,0,99,7667,1800,1200,3ff683e4.jpg""/></a><div class=""offer_s_new"">特价9.2折<span class="" del"">原价&#165;1480</span></div><div class=""result_btm_con""><span class=""result_price"">&#165;<i>1362</i> </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/6213971515/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/8,0,0,6672,169,169,7435a0cb.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">后海的家—海景房（观海、吹海风的最佳场所）</span></a><em class=""hiddenTxt"">整套出租/2张床铺/宜住3人 - 4.9分/15条评论</em><em class=""hiddenTxt""><span class=""tejia_ico"" title=""活动有效期为07.11-08.06""></span><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
39.898294,116.469054,2919537862,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/2919537862.html id=""lodgeunit_2919537862"" key=""9-0""><div class=""site_room""><div class=""favorite  lodge_2919537862 wsc_ico r_10""   al=""2919537862""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/9,0,74,7935,1800,1200,3fd4c3bf.jpg""/></a><div class=""offer_s_new"">特价9.2折<span class="" del"">原价&#165;826</span></div><div class=""result_btm_con""><span class=""result_price"">&#165;<i>760</i> </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/2546427863/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/9,0,2,10682,260,260,1a3cbb4f.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">北京核心地段国贸长安街天安门地铁站旁大三居</span></a><em class=""hiddenTxt"">整套出租/5张床铺/宜住8人 - 4.9分/54条评论</em><em class=""hiddenTxt""><span class=""shanglv_ico"" title=""商旅认证：7*24小时可入住，可开发票，卫生赔付保障，出行便捷""></span><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span><span class=""mensuo_ico"" title=""智能门锁：入住更方便，居住更安全""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
40.395518,116.525623,12701870702,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/12701870702.html id=""lodgeunit_12701870702"" key=""10-0""><div class=""site_room""><div class=""favorite  lodge_12701870702 wsc_ico r_10""   al=""12701870702""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/10,0,75,4299,1800,1200,cec550bc.jpg""/></a><div class=""result_btm_con""><span class=""result_price"">&#165;<i>3180</i>起/晚 </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/12697350301/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/9,0,64,17335,260,260,bd113e1a.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">逸境·山水间：栗花沟内，隐于山水间的精品民宿</span></a><em class=""hiddenTxt"">整套出租/4张床/宜住10人 - 0条评论</em><em class=""hiddenTxt""><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
40.093258,116.415993,1682672835,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/1682672835.html id=""lodgeunit_1682672835"" key=""11-0""><div class=""site_room""><div class=""favorite  lodge_1682672835 wsc_ico r_10""   al=""1682672835""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/9,0,85,11104,1800,1200,c0bd9bf9.jpg""/></a><div class=""offer_s_new"">特价9.2折<span class="" del"">原价&#165;1980</span></div><div class=""result_btm_con""><span class=""result_price"">&#165;<i>1822</i>起/晚 </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/1673054935/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/8,0,74,1809,329,329,075517d5.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">天通苑北聚会首选别墅之听琴</span></a><em class=""hiddenTxt"">整套出租/4张床/宜住10人以上 - 4.9分/16条评论</em><em class=""hiddenTxt""><span class=""tejia_ico"" title=""活动有效期为07.11-08.06""></span><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
39.983306,116.316523,13891103902,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/13891103902.html id=""lodgeunit_13891103902"" key=""12-0""><div class=""site_room""><div class=""favorite  lodge_13891103902 wsc_ico r_10""   al=""13891103902""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/10,0,41,11183,1800,1200,37054918.jpg""/></a><div class=""result_btm_con""><span class=""result_price"">&#165;<i>598</i> </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/4511352713/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/10,0,7,3959,364,363,98288a22.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">中关村海淀黄庄微软新东方旁双地铁精装公寓</span></a><em class=""hiddenTxt"">整套出租/1张床/宜住2人 - 2条评论</em><em class=""hiddenTxt""><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
40.02069,116.357734,3209886330,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/3209886330.html id=""lodgeunit_3209886330"" key=""13-0""><div class=""site_room""><div class=""favorite  lodge_3209886330 wsc_ico r_10""   al=""3209886330""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/6,0,5,3548,1800,1200,9f2e73e2.jpg""/></a><div class=""result_btm_con""><span class=""result_price"">&#165;<i>128</i>起/晚 </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/2147208460/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/9,0,94,6474,177,177,7fcef14e.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">六道口青年民宿－与书同眠6人间 女神床位</span></a><em class=""hiddenTxt"">床位出租/6张床/宜住6人 - 4.9分/50条评论</em><em class=""hiddenTxt""><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span><span class=""mensuo_ico"" title=""智能门锁：入住更方便，居住更安全""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
40.358965,116.412552,10180313960,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/10180313960.html id=""lodgeunit_10180313960"" key=""14-0""><div class=""site_room""><div class=""favorite  lodge_10180313960 wsc_ico r_10""   al=""10180313960""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/10,0,99,5845,1800,1200,d1df5300.jpg""/></a><div class=""result_btm_con""><span class=""result_price"">&#165;<i>800</i>起/晚 </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/10180177659/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/9,0,77,11825,329,329,f9dc24d4.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">临近水长城 田园民宿 林居小院</span></a><em class=""hiddenTxt"">整套出租/8张床铺/宜住9人 - 1条评论</em><em class=""hiddenTxt""><span class=""changzu_ico"" title=""长租优惠：预订满7天6折，满30天5折""></span><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
39.804361,116.501629,2725584663,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/2725584663.html id=""lodgeunit_2725584663"" key=""15-0""><div class=""site_room""><div class=""favorite  lodge_2725584663 wsc_ico r_10""   al=""2725584663""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/6,0,17,54,1800,1200,329fc1fb.jpg""/></a><div class=""offer_s_new"">特价9.2折<span class="" del"">原价&#165;3680</span></div><div class=""result_btm_con""><span class=""result_price"">&#165;<i>3386</i> </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/2725401963/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/5,0,31,2037,260,260,20b71cdd.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">城市花园别墅一栋洋房 整套出租</span></a><em class=""hiddenTxt"">整套出租/7张床铺/宜住6人 - 1条评论</em><em class=""hiddenTxt""><span class=""youpin_ico"" title=""优品：房间精美，服务优质，出行入住首选""></span><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
39.910941,116.558814,12950840702,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/12950840702.html id=""lodgeunit_12950840702"" key=""16-0""><div class=""site_room""><div class=""favorite  lodge_12950840702 wsc_ico r_10""   al=""12950840702""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/10,0,24,5653,1800,1200,a3c3ecaf.jpg""/></a><div class=""result_btm_con""><span class=""result_price"">&#165;<i>258</i> </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/2711450063/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/6,0,78,6662,329,329,47e13e3d.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">东五环创业园区阳关小屋</span></a><em class=""hiddenTxt"">整套出租/1张床/宜住2人 - 2条评论</em><em class=""hiddenTxt""><span class=""youpin_ico"" title=""优品：房间精美，服务优质，出行入住首选""></span><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
40.017719,116.472379,2614246163,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/2614246163.html id=""lodgeunit_2614246163"" key=""17-0""><div class=""site_room""><div class=""favorite  lodge_2614246163 wsc_ico r_10""   al=""2614246163""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/5,0,2,1746,1800,1200,d6453754.jpg""/></a><div class=""offer_s_new"">特价9.2折<span class="" del"">原价&#165;395</span></div><div class=""result_btm_con""><span class=""result_price"">&#165;<i>363</i> </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/2614128963/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/5,0,44,1477,329,329,ea609ac8.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">距离地铁5分钟毗邻望京SOHO个性私享空间</span></a><em class=""hiddenTxt"">整套出租/1张床/宜住2人 - 4.9分/90条评论</em><em class=""hiddenTxt""><span class=""shanglv_ico"" title=""商旅认证：7*24小时可入住，可开发票，卫生赔付保障，出行便捷""></span><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span><span class=""mensuo_ico"" title=""智能门锁：入住更方便，居住更安全""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
40.485822,115.870236,4224358014,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/4224358014.html id=""lodgeunit_4224358014"" key=""18-0""><div class=""site_room""><div class=""favorite  lodge_4224358014 wsc_ico r_10""   al=""4224358014""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/9,0,18,12766,1800,1200,3a3e185c.jpg""/></a><div class=""offer_s_new"">特价9.2折<span class="" del"">原价&#165;3600</span></div><div class=""result_btm_con""><span class=""result_price"">&#165;<i>3312</i> </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/4224209313/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/7,0,99,9546,329,329,f36a5f50.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">延庆龙庆峡八达岭野鸭湖大隐于世秘境小院儿</span></a><em class=""hiddenTxt"">整套出租/5张床铺/宜住10人以上 - 2条评论</em><em class=""hiddenTxt""><span class=""tejia_ico"" title=""活动有效期为07.11-08.06""></span><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
39.876131,116.388105,14179544701,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/14179544701.html id=""lodgeunit_14179544701"" key=""19-0""><div class=""site_room""><div class=""favorite  lodge_14179544701 wsc_ico r_10""   al=""14179544701""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/10,0,50,13122,1800,1200,e2dbaacb.jpg""/></a><div class=""result_btm_con""><span class=""result_price"">&#165;<i>292</i> </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/12170876401/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/9,0,74,17085,260,260,ad444ab7.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">4/14号线2环北京南站学艺术妹子的梦幻小窝</span></a><em class=""hiddenTxt"">独立单间/1张床/宜住2人 - 2条评论</em><em class=""hiddenTxt""><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
39.899901,116.468874,4160354230,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/4160354230.html id=""lodgeunit_4160354230"" key=""20-0""><div class=""site_room""><div class=""favorite  lodge_4160354230 wsc_ico r_10""   al=""4160354230""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/7,0,2,11812,1800,1200,933655e9.jpg""/></a><div class=""result_btm_con""><span class=""result_price"">&#165;<i>1100</i>起/晚 </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/2546427863/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/9,0,2,10682,260,260,1a3cbb4f.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">特价四居核心地段国贸CBD天安门双井地铁站</span></a><em class=""hiddenTxt"">整套出租/5张床铺/宜住9人 - 5分/16条评论</em><em class=""hiddenTxt""><span class=""shanglv_ico"" title=""商旅认证：7*24小时可入住，可开发票，卫生赔付保障，出行便捷""></span><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span><span class=""mensuo_ico"" title=""智能门锁：入住更方便，居住更安全""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
39.913015,116.492362,12365835402,"<div class=""site_pop lodgeunitname"" detailurl=http://bj.xiaozhu.com/fangzi/12365835402.html id=""lodgeunit_12365835402"" key=""21-0""><div class=""site_room""><div class=""favorite  lodge_12365835402 wsc_ico r_10""   al=""12365835402""  title=""收藏""></div><a class=""resule_img_a""><img class=""maplazyimage"" lazysrc=""http://image.xiaozhustatic1.com/12/10,0,74,6612,1800,1200,db649b8b.jpg""/></a><div class=""result_btm_con""><span class=""result_price"">&#165;<i>488</i> </span><span class=""result_img""><a href=""http://www.xiaozhu.com/fangdong/2927926463/"" target=""_blank""><img class=""landlordimage4map"" lazysrc=""http://image.xiaozhustatic1.com/23/8,0,34,8807,260,260,1642bcac.jpg""/></a></span><div class=""result_intro""><a class=""resule_img_a""><span class=""result_title hiddenTxt"">HolyNite红糖情调室五分钟一号线国贸</span></a><em class=""hiddenTxt"">整套出租/1张床/宜住2人 - 5分/4条评论</em><em class=""hiddenTxt""><span class=""youpin_ico"" title=""优品：房间精美，服务优质，出行入住首选""></span><span class=""mianyajin_ico"" title=""免押金：授权芝麻信用且分值大于600，可享受免押入住""></span><span class=""suding_ico"" title=""速订:平均交易时间为15分钟，比普通预订流程缩短80%""></span><span class=""shipai_ico"" title=""实拍：专业摄影师上门拍摄，真实还原房间情况，确保所见与入住一致""></span><span class=""yanzhen_ico"" title=""验真：小猪人员实地考察房间、周边环境、交通等，确保房源的真实性""></span>&nbsp;</em></div></div></div><span class=""site_tri""></span><span class=""icon_logo""></span></div>"
